[2019-07-18 20:52:10 $57703.0]	INFO	Server is reloading all workers now
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=26582] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=26591] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=26596] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=26592] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=26595] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=26594] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=26593] exit timeout, forced kill
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=26591] abnormal exit, status=0, signal=9
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=26596] abnormal exit, status=0, signal=9
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=26595] abnormal exit, status=0, signal=9
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=26594] abnormal exit, status=0, signal=9
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=26593] abnormal exit, status=0, signal=9
[2019-07-19 17:22:14 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=26592] abnormal exit, status=0, signal=9
[2019-07-19 17:23:03 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 17:23:06 ^29051.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=29064] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=29069] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=29070] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=29074] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=29071] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=29072] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=29073] exit timeout, forced kill
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=29074] abnormal exit, status=0, signal=9
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=29073] abnormal exit, status=0, signal=9
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=29072] abnormal exit, status=0, signal=9
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=29071] abnormal exit, status=0, signal=9
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=29070] abnormal exit, status=0, signal=9
[2019-07-19 17:23:09 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=29069] abnormal exit, status=0, signal=9
[2019-07-22 10:13:43 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:13:46 ^29234.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=29255] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=29273] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=29272] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=29268] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=29271] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=29270] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=29269] exit timeout, forced kill
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=29273] abnormal exit, status=0, signal=9
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=29272] abnormal exit, status=0, signal=9
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=29271] abnormal exit, status=0, signal=9
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=29270] abnormal exit, status=0, signal=9
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=29269] abnormal exit, status=0, signal=9
[2019-07-22 10:13:49 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=29268] abnormal exit, status=0, signal=9
[2019-07-22 10:13:53 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:13:56 ^69500.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69509] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69522] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69523] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69527] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69524] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69525] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69526] exit timeout, forced kill
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69527] abnormal exit, status=0, signal=9
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69526] abnormal exit, status=0, signal=9
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69525] abnormal exit, status=0, signal=9
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69524] abnormal exit, status=0, signal=9
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69523] abnormal exit, status=0, signal=9
[2019-07-22 10:13:59 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69522] abnormal exit, status=0, signal=9
[2019-07-22 10:14:00 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:14:03 ^69546.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69553] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69571] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69570] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69566] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69569] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69568] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69567] exit timeout, forced kill
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69571] abnormal exit, status=0, signal=9
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69570] abnormal exit, status=0, signal=9
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69569] abnormal exit, status=0, signal=9
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69568] abnormal exit, status=0, signal=9
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69567] abnormal exit, status=0, signal=9
[2019-07-22 10:14:06 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69566] abnormal exit, status=0, signal=9
[2019-07-22 10:14:16 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:14:19 ^69581.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69593] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69609] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69610] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69614] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69611] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69612] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69613] exit timeout, forced kill
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69609] abnormal exit, status=0, signal=9
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69614] abnormal exit, status=0, signal=9
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69613] abnormal exit, status=0, signal=9
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69612] abnormal exit, status=0, signal=9
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69611] abnormal exit, status=0, signal=9
[2019-07-22 10:14:22 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69610] abnormal exit, status=0, signal=9
[2019-07-22 10:14:31 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:14:34 ^69645.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69664] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69671] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69676] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69672] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69675] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69674] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69673] exit timeout, forced kill
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69676] abnormal exit, status=0, signal=9
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69675] abnormal exit, status=0, signal=9
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69674] abnormal exit, status=0, signal=9
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69673] abnormal exit, status=0, signal=9
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69672] abnormal exit, status=0, signal=9
[2019-07-22 10:14:37 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69671] abnormal exit, status=0, signal=9
[2019-07-22 10:14:38 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:14:41 ^69713.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69724] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69736] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69731] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69735] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69732] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69733] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69734] exit timeout, forced kill
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69736] abnormal exit, status=0, signal=9
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69735] abnormal exit, status=0, signal=9
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69734] abnormal exit, status=0, signal=9
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69733] abnormal exit, status=0, signal=9
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69732] abnormal exit, status=0, signal=9
[2019-07-22 10:14:44 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69731] abnormal exit, status=0, signal=9
[2019-07-22 10:14:55 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:14:58 ^69744.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69758] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69769] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69774] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69770] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69773] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69772] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69771] exit timeout, forced kill
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=69774] abnormal exit, status=0, signal=9
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=69773] abnormal exit, status=0, signal=9
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69772] abnormal exit, status=0, signal=9
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69771] abnormal exit, status=0, signal=9
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69770] abnormal exit, status=0, signal=9
[2019-07-22 10:15:01 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69769] abnormal exit, status=0, signal=9
[2019-07-22 10:15:07 $22536.0]	INFO	Server is reloading all workers now
[2019-07-22 10:15:10 ^69811.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=69822] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=69840] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=69835] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=69839] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=69836] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=69837] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=69838] exit timeout, forced kill
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=69840] abnormal exit, status=0, signal=9
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=69839] abnormal exit, status=0, signal=9
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=69838] abnormal exit, status=0, signal=9
[2019-07-22 10:15:13 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=69837] abnormal exit, status=0, signal=9
